2015.12.09,00:00,1074.65,1085.28,1069.23,1072.47,81868
2015.12.10,00:00,1071.93,1076.37,1069.31,1071.19,72650
2015.12.11,00:00,1071.52,1079.55,1062.35,1074.59,90393
2015.12.14,00:00,1073.25,1077.49,1058.54,1060.07,87515
2015.12.15,00:00,1059.63,1068.58,1058.77,1060.92,81986
2015.12.16,00:00,1060.68,1078.28,1060.64,1071.78,80209
2015.12.17,00:00,1072.63,1073.13,1047.57,1051.39,85512
2015.12.18,00:00,1052.05,1071.56,1050.83,1066.11,81637
2015.12.21,00:00,1065.61,1081.67,1063.76,1078.35,66374
2015.12.22,00:00,1078.23,1080.67,1071.78,1072.52,53843
2015.12.23,00:00,1072.18,1075.39,1068.20,1070.08,43782
2015.12.24,00:00,1069.73,1076.74,1069.73,1076.32,35789
2015.12.28,00:00,1075.07,1076.83,1066.35,1068.88,50085
2015.12.29,00:00,1068.57,1075.15,1067.42,1068.89,55713
2015.12.30,00:00,1068.52,1072.13,1059.32,1061.39,46930
2015.12.31,00:00,1060.95,1063.43,1058.08,1061.89,38270
2016.01.04,00:00,1062.30,1083.38,1061.68,1074.31,82587
2016.01.05,00:00,1073.49,1081.96,1072.54,1077.30,69721
2016.01.06,00:00,1077.16,1095.12,1074.90,1093.41,84394
2016.01.07,00:00,1093.83,1110.04,1091.32,1108.69,106602
2016.01.08,00:00,1108.78,1113.07,1091.93,1103.93,110630
2016.01.11,00:00,1103.78,1108.44,1093.50,1093.94,102673
2016.01.12,00:00,1093.94,1099.09,1083.40,1086.75,94167
2016.01.13,00:00,1086.70,1095.42,1079.70,1093.13,89583
2016.01.14,00:00,1093.39,1095.23,1071.32,1078.00,104168
2016.01.15,00:00,1079.14,1097.25,1076.20,1088.58,124051
2016.01.18,00:00,1089.12,1093.17,1087.41,1088.97,67928
2016.01.19,00:00,1088.50,1094.45,1082.39,1087.22,112785
2016.01.20,00:00,1087.13,1109.49,1087.03,1100.82,115799
2016.01.21,00:00,1100.79,1104.46,1092.37,1100.87,128696
2016.01.22,00:00,1101.06,1102.70,1093.95,1097.43,94706
2016.01.25,00:00,1097.34,1108.86,1097.09,1107.72,78811
2016.01.26,00:00,1107.69,1122.84,1106.91,1119.66,48216
2016.01.27,00:00,1119.37,1127.95,1114.77,1124.69,73435
2016.01.28,00:00,1125.43,1125.71,1110.89,1114.74,96931
2016.01.29,00:00,1114.10,1118.35,1108.26,1117.99,90189
2016.02.01,00:00,1117.38,1129.63,1115.37,1128.22,83207
2016.02.02,00:00,1127.81,1130.93,1122.18,1128.76,72839
2016.02.03,00:00,1128.79,1145.39,1124.30,1142.25,117533
2016.02.04,00:00,1141.64,1157.24,1139.42,1155.35,116628
2016.02.05,00:00,1154.99,1174.40,1145.11,1173.07,112284
2016.02.08,00:00,1172.80,1200.74,1164.18,1188.87,128699
2016.02.09,00:00,1188.56,1198.82,1185.65,1188.85,134161
2016.02.10,00:00,1188.96,1197.63,1181.37,1197.07,136138
