2024.01.08,15:00,2024.50,2025.31,2020.34,2021.89,5191
2024.01.08,15:30,2021.91,2023.29,2018.32,2018.84,5530
2024.01.08,16:00,2018.79,2021.69,2018.39,2020.19,4792
2024.01.08,16:30,2020.17,2027.11,2019.08,2026.24,6593
2024.01.08,17:00,2026.20,2030.43,2025.42,2030.23,5464
2024.01.08,17:30,2030.24,2034.74,2030.02,2034.14,5142
2024.01.08,18:00,2034.19,2036.77,2033.53,2033.68,5021
2024.01.08,18:30,2033.73,2034.18,2031.29,2032.09,3239
2024.01.08,19:00,2032.12,2032.93,2029.28,2029.78,3348
2024.01.08,19:30,2029.73,2029.78,2026.95,2027.52,2857
2024.01.08,20:00,2027.46,2027.84,2026.28,2026.72,2523
2024.01.08,20:30,2026.74,2028.16,2026.25,2026.45,1915
2024.01.08,21:00,2026.43,2028.42,2026.43,2028.20,1466
2024.01.08,21:30,2028.18,2029.42,2027.76,2029.25,1377
2024.01.08,22:00,2029.28,2029.73,2026.04,2027.19,1503
2024.01.08,22:30,2027.19,2027.42,2026.00,2027.07,2017
2024.01.08,23:00,2026.98,2028.60,2026.98,2028.49,745
2024.01.08,23:30,2028.50,2028.58,2027.50,2027.86,715
2024.01.09,01:00,2027.47,2028.79,2027.28,2028.72,593
2024.01.09,01:30,2028.71,2030.75,2028.39,2030.50,1116
2024.01.09,02:00,2030.50,2034.68,2030.47,2033.74,1688
2024.01.09,02:30,2033.73,2034.84,2033.73,2034.26,1574
2024.01.09,03:00,2034.24,2035.50,2032.00,2032.44,2652
2024.01.09,03:30,2032.45,2033.37,2031.06,2032.13,2004
2024.01.09,04:00,2032.13,2035.75,2032.03,2034.88,2318
2024.01.09,04:30,2034.95,2035.60,2033.29,2034.06,1630
2024.01.09,05:00,2034.07,2034.78,2032.89,2034.24,1461
2024.01.09,05:30,2034.22,2034.41,2032.97,2033.47,995
2024.01.09,06:00,2033.35,2034.78,2032.74,2032.79,1357
2024.01.09,06:30,2032.72,2033.69,2032.11,2032.73,1242
2024.01.09,07:00,2032.86,2032.95,2031.59,2031.70,909
2024.01.09,07:30,2031.72,2033.38,2030.22,2032.68,1882
2024.01.09,08:00,2032.68,2033.12,2031.10,2032.62,1431
2024.01.09,08:30,2032.63,2035.06,2031.42,2033.03,2106
2024.01.09,09:00,2033.06,2036.87,2032.12,2036.32,2344
2024.01.09,09:30,2036.37,2037.04,2034.67,2035.94,2666
2024.01.09,10:00,2036.03,2038.11,2031.15,2031.73,3945
2024.01.09,10:30,2031.63,2034.77,2031.55,2034.20,2801
2024.01.09,11:00,2034.15,2035.51,2033.03,2034.94,2396
2024.01.09,11:30,2035.02,2036.93,2034.40,2035.34,2355
2024.01.09,12:00,2035.39,2038.18,2034.72,2037.68,2500
2024.01.09,12:30,2037.60,2038.39,2034.93,2035.28,2485
2024.01.09,13:00,2035.34,2035.59,2033.78,2035.04,1924
2024.01.09,13:30,2035.06,2035.48,2033.59,2034.90,1927
2024.01.09,14:00,2034.89,2036.19,2033.85,2035.03,1997
2024.01.09,14:30,2034.97,2036.23,2033.95,2036.17,1956
2024.01.09,15:00,2036.28,2036.31,2031.58,2033.00,3593
2024.01.09,15:30,2032.97,2041.81,2032.97,2038.58,6295
2024.01.09,16:00,2038.54,2039.99,2036.15,2036.44,5323
2024.01.09,16:30,2036.40,2037.47,2033.80,2034.63,6695
2024.01.09,17:00,2034.57,2035.51,2032.85,2034.29,5297
2024.01.09,17:30,2034.31,2034.90,2028.60,2028.63,5568
2024.01.09,18:00,2028.65,2030.61,2025.90,2029.13,6005
2024.01.09,18:30,2029.14,2031.53,2028.68,2031.14,3309
2024.01.09,19:00,2031.12,2031.95,2028.53,2029.05,3122
2024.01.09,19:30,2029.00,2029.39,2026.96,2027.61,2736
2024.01.09,20:00,2027.50,2029.52,2026.72,2027.29,3273
2024.01.09,20:30,2027.31,2029.25,2026.71,2029.10,2464
2024.01.09,21:00,2029.11,2029.95,2028.59,2029.01,1876
2024.01.09,21:30,2028.97,2029.32,2027.70,2028.75,1878
2024.01.09,22:00,2028.77,2031.01,2028.77,2028.96,1665
2024.01.09,22:30,2028.97,2029.55,2028.22,2028.30,1634
2024.01.09,23:00,2028.45,2029.40,2028.45,2029.31,736
2024.01.09,23:30,2029.31,2030.19,2029.31,2030.08,699
2024.01.10,01:00,2029.88,2031.08,2029.27,2029.46,819
2024.01.10,01:30,2029.45,2030.97,2028.17,2030.62,1795
2024.01.10,02:00,2030.65,2031.07,2030.06,2030.78,895
2024.01.10,02:30,2030.71,2031.01,2029.52,2030.11,1484
2024.01.10,03:00,2030.09,2030.16,2027.12,2028.61,2979
2024.01.10,03:30,2028.61,2032.34,2028.52,2031.69,2802
2024.01.10,04:00,2031.67,2032.75,2030.78,2031.31,1832
2024.01.10,04:30,2031.30,2032.12,2030.24,2031.77,1785
2024.01.10,05:00,2031.70,2031.86,2029.92,2031.40,2012
2024.01.10,05:30,2031.40,2031.44,2028.03,2028.80,2001
2024.01.10,06:00,2028.78,2029.71,2028.33,2029.32,1359
2024.01.10,06:30,2029.25,2030.56,2029.12,2029.70,1433
2024.01.10,07:00,2029.78,2030.06,2028.12,2029.10,1162
2024.01.10,07:30,2029.20,2029.68,2025.35,2026.48,2745
2024.01.10,08:00,2026.47,2026.88,2024.23,2025.91,2207
2024.01.10,08:30,2025.91,2026.10,2023.76,2024.47,1946
2024.01.10,09:00,2024.50,2028.63,2024.20,2028.35,2994
2024.01.10,09:30,2028.28,2031.54,2027.55,2030.82,3522
2024.01.10,10:00,2030.92,2035.89,2030.09,2034.50,4327
2024.01.10,10:30,2034.49,2035.51,2031.98,2035.19,3255
2024.01.10,11:00,2035.10,2036.02,2034.58,2035.30,3172
2024.01.10,11:30,2035.38,2036.03,2034.54,2035.61,2225
2024.01.10,12:00,2035.62,2040.19,2035.27,2036.71,3210
2024.01.10,12:30,2036.68,2036.68,2034.44,2034.70,2015
2024.01.10,13:00,2034.74,2035.19,2032.71,2032.98,2005
2024.01.10,13:30,2032.94,2034.66,2032.66,2033.97,1881
2024.01.10,14:00,2033.96,2035.53,2033.75,2035.24,2186
2024.01.10,14:30,2035.32,2035.45,2031.23,2031.38,2615
2024.01.10,15:00,2031.41,2033.95,2030.03,2032.14,4757
2024.01.10,15:30,2032.07,2032.59,2029.91,2030.12,4335
2024.01.10,16:00,2030.19,2031.19,2028.53,2030.26,3972
2024.01.10,16:30,2030.25,2033.50,2026.24,2027.31,6552
2024.01.10,17:00,2027.22,2027.96,2024.72,2026.07,5677
2024.01.10,17:30,2026.06,2029.64,2025.49,2027.74,5586
2024.01.10,18:00,2027.88,2028.41,2025.25,2025.95,4356
2024.01.10,18:30,2025.94,2027.74,2024.61,2026.96,3193
2024.01.10,19:00,2026.99,2027.67,2025.42,2025.51,2843
2024.01.10,19:30,2025.49,2025.98,2022.09,2023.94,3268
2024.01.10,20:00,2023.93,2024.38,2021.43,2022.84,4268
2024.01.10,20:30,2022.83,2023.60,2021.23,2023.59,2279
2024.01.10,21:00,2023.60,2023.73,2020.32,2022.45,2344
2024.01.10,21:30,2022.50,2024.40,2022.33,2023.93,2122
2024.01.10,22:00,2023.93,2024.94,2021.97,2022.78,2790
2024.01.10,22:30,2022.74,2023.73,2021.73,2023.42,2536
2024.01.10,23:00,2023.42,2024.35,2023.20,2023.51,989
2024.01.10,23:30,2023.51,2024.32,2023.30,2024.21,576
2024.01.11,01:00,2023.81,2025.86,2023.10,2025.55,1193
2024.01.11,01:30,2025.57,2027.80,2025.56,2026.66,1397
2024.01.11,02:00,2026.72,2027.79,2026.51,2027.14,1352
2024.01.11,02:30,2027.13,2028.33,2026.90,2027.69,1952
2024.01.11,03:00,2027.72,2028.66,2027.28,2027.99,2940
2024.01.11,03:30,2028.03,2030.25,2026.92,2029.58,2828
2024.01.11,04:00,2029.56,2031.84,2028.72,2031.23,2175
2024.01.11,04:30,2031.26,2031.44,2029.08,2029.59,1564
2024.01.11,05:00,2029.61,2030.40,2028.66,2029.59,1580
2024.01.11,05:30,2029.60,2030.94,2029.31,2030.78,1931
2024.01.11,06:00,2030.75,2031.98,2030.75,2031.60,1578
2024.01.11,06:30,2031.59,2032.13,2031.31,2031.95,937
2024.01.11,07:00,2031.98,2032.42,2031.01,2031.79,1616
2024.01.11,07:30,2031.76,2034.55,2031.73,2032.82,2596
2024.01.11,08:00,2032.82,2034.92,2032.04,2034.37,2257
2024.01.11,08:30,2034.34,2035.00,2033.39,2033.90,2003
2024.01.11,09:00,2033.89,2035.52,2033.51,2034.92,2199
2024.01.11,09:30,2034.92,2035.19,2033.73,2033.84,2545
2024.01.11,10:00,2033.81,2034.00,2031.47,2033.26,3364
2024.01.11,10:30,2033.33,2033.67,2030.29,2030.74,2511
