final,cagr,pf,dd,sharpe,trades,win,expo,set,bo_window
4692.467857142827,0.30003231675051056,1.4049544229406008,-0.09741636326166236,1.6983030434590134,964,0.4678423236514523,0.37876157407407407,IS_best,12
2052.200714285718,0.2023388308545937,1.2892834902834178,-0.12709185368630516,1.2074893016421684,652,0.4217791411042945,0.39053819444444443,OOS_best,12
