direction,lots,entry,exit,entry_time,exit_time,pnl,reason
1,0.08,3407.69,3416.5157142857142,2025-07-22 16:00:00,2025-07-23 08:00:00,70.04571428571347,SL
-1,0.07,3327.66,3343.0071428571428,2025-07-25 19:00:00,2025-07-28 06:00:00,-107.92000000000029,SL
-1,0.06,3302.14,3319.6285714285714,2025-07-28 17:00:00,2025-07-29 04:00:00,-105.35142857142903,SL
1,0.07,3370.5699999999997,3370.115,2025-08-04 15:00:00,2025-08-05 08:00:00,-3.6749999999994913,SL
1,0.06,3385.5,3371.7671428571425,2025-08-05 18:00:00,2025-08-06 08:00:00,-82.8171428571449,SL
-1,0.11,3328.49,3338.6471428571426,2025-08-21 14:00:00,2025-08-21 15:00:00,-112.49857142857128,SL
1,0.04,3511.23,3549.7764285714284,2025-09-02 18:00:00,2025-09-04 04:00:00,153.9057142857134,SL
1,0.05,3609.62,3635.6014285714286,2025-09-08 11:00:00,2025-09-09 18:00:00,129.55714285714376,SL
1,0.07,3693.65,3679.404285714286,2025-09-16 10:00:00,2025-09-16 18:00:00,-100.20999999999981,SL
1,0.06,3714.56,3759.057857142857,2025-09-22 10:00:00,2025-09-23 21:00:00,266.5671428571414,SL
1,0.04,3813.79,3843.2392857142854,2025-09-29 09:00:00,2025-09-30 10:00:00,117.5171428571418,SL
1,0.05,3879.41,3864.407142857143,2025-10-01 11:00:00,2025-10-01 15:00:00,-75.36428571428505,SL
1,0.04,3929.74,3945.417857142857,2025-10-06 07:00:00,2025-10-07 11:00:00,62.431428571428775,SL
1,0.04,3979.5299999999997,4019.8399999999997,2025-10-07 16:00:00,2025-10-09 01:00:00,160.95999999999978,SL
1,0.02,4063.74,4125.39,2025-10-13 09:00:00,2025-10-14 08:00:00,123.16000000000109,SL
1,0.03,4168.320000000001,4121.08,2025-10-14 08:00:00,2025-10-14 09:00:00,-141.93000000000208,SL(ギャップ)
1,0.02,4279.0,4317.505714285716,2025-10-20 15:00:00,2025-10-21 08:00:00,76.87142857143168,SL
-1,0.02,3987.93,3961.1764285714285,2025-10-27 17:00:00,2025-10-28 17:00:00,53.36714285714275,SL
1,0.03,4075.31,4117.489285714286,2025-11-10 09:00:00,2025-11-11 17:00:00,126.32785714285778,SL
